ticket_id,text,text_clean,category,language,channel,annotator_confidence
LBL-01345,My invoice shows ₦500 but we agreed on ₦800.,My invoice shows ₦500 but we agreed on ₦800.,billing,en,email,0.8
LBL-02506,Notifications stopped working after the last update. 🙏🙏,Notifications stopped working after the last update. 🙏🙏,technical,en,social,0.82
LBL-01722,"I need an invoice for ₦5,000 paid on 24 December 2025 for tax purposes.","I need an invoice for ₦5,000 paid on 24 December 2025 for tax purposes.",billing,en,chat,0.75
LBL-04664,This is fraud. I am contacting my bank and a lawyer.,This is fraud. I am contacting my bank and a lawyer.,abuse,en,chat,0.79
LBL-00176,Two-factor code no dey reach my phone. I no fit login.,Two-factor code no dey reach my phone. I no fit login.,account,pcm,chat,0.79
LBL-04894,You have stolen my money. This is my final warning.,You have stolen my money. This is my final warning.,abuse,en,email,0.81
LBL-01910,"The refund of ₦1,000 I requested 13 days ago has not arrived.","The refund of ₦1,000 I requested 13 days ago has not arrived.",billing,en,email,0.96
LBL-00046,My account keeps logging me out every 27 hours.,My account keeps logging me out every 27 hours.,account,en,chat,0.73
LBL-03410,I received the wrong item in my order ORD-436581. 👎,I received the wrong item in my order ORD-436581. 👎,delivery,pcm,email,0.89
LBL-04675,This thing don do. Una don waste my time for 5 days.,This thing don do. Una don waste my time for 5 days.,abuse,pcm,chat,0.74
LBL-01076,UNA SYSTEM BLOCK MY ACCOUNT. I NEVER DO ANYTHING WRONG.,UNA SYSTEM BLOCK MY ACCOUNT. I NEVER DO ANYTHING WRONG.,account,pcm,email,0.79
LBL-02830,The website does not load on Edge. I have cleared my cache. ❌,The website does not load on Edge. I have cleared my cache. ❌,technical,en,email,0.75
LBL-01505,My bank shows a charge from your company but I have no receipt.,My bank shows a charge from your company but I have no receipt.,billing,en,email,0.9
LBL-02310,Dark mode setting no dey save. E reset every time I open app.,Dark mode setting no dey save. E reset every time I open app.,technical,pcm,email,0.93
LBL-01437,The refund wey I request since 14 days never reach me.,The refund wey I request since 14 days never reach me.,billing,pcm,chat,0.75
LBL-02419,I cannot upload photos. The upload button does nothing!!!,I cannot upload photos. The upload button does nothing!!!,technical,en,email,1.0
LBL-03987,Your customer service team resolved my issue quickly. Very happy.,Your customer service team resolved my issue quickly. Very happy.,feedback,en,social,0.87
LBL-03099,The app is extremely slow — every action takes 8 seconds.,The app is extremely slow — every action takes 8 seconds.,technical,en,social,0.91
LBL-04589,The pricing is too high compared to your competitors.,The pricing is too high compared to your competitors.,feedback,en,email,0.74
LBL-00284,I have been trying to access my account since last week with no success.,I have been trying to access my account since last week with no success.,account,en,email,0.95
LBL-04919,If you do not fix this immediately I will make sure everyone knows.,If you do not fix this immediately I will make sure everyone knows.,abuse,en,social,0.97
LBL-00843,My account keeps logging me out every 48 hours!!!,My account keeps logging me out every 48 hours!!!,account,en,chat,0.88
LBL-01514,"I need an invoice for ₦25,000 paid on 10 July 2025 for tax purposes!!!","I need an invoice for ₦25,000 paid on 10 July 2025 for tax purposes!!!",billing,en,chat,0.84
LBL-01169,I am unable to change my registered email address.,I am unable to change my registered email address.,account,en,email,0.72
LBL-01593,"I DID NOT AUTHORISE A CHARGE OF ₦10,000 ON MY ACCOUNT.","I DID NOT AUTHORISE A CHARGE OF ₦10,000 ON MY ACCOUNT.",billing,en,chat,0.85
LBL-03461,The tracking page shows 'delivered' but nothing arrived!!!,The tracking page shows 'delivered' but nothing arrived!!!,delivery,en,email,0.99
LBL-03166,I cannot upload photos. The upload button does nothing. 😤,I cannot upload photos. The upload button does nothing. 😤,technical,en,chat,0.97
LBL-02285,Upload button no dey do anything. I can't send my documents.,Upload button no dey do anything. I can't send my documents.,technical,pcm,chat,0.9
LBL-03576,My order is showing as stuck in transit for 10 days.,My order is showing as stuck in transit for 10 days.,delivery,en,social,0.86
LBL-04871,"I cancelled my subscription but una still charge ₦10,000 this month.","I cancelled my subscription but una still charge ₦10,000 this month.",abuse,mixed,email,0.94
LBL-02306,The app is extremely slow — every action takes 18 seconds.,The app is extremely slow — every action takes 18 seconds.,technical,en,email,0.73
LBL-00953,My account shows 'suspended' but I have done nothing wrong.,My account shows 'suspended' but I have done nothing wrong.,account,en,chat,0.97
LBL-04943,Your staff are incompetent and rude. I am done with this company. 💔,Your staff are incompetent and rude. I am done with this company. 💔,abuse,en,chat,0.81
LBL-03054,The app crashes every time I open it on Android 13.,The app crashes every time I open it on Android 13.,technical,en,email,0.74
LBL-04560,The new interface is really confusing. The old one was much better!!!,The new interface is really confusing. The old one was much better!!!,feedback,pcm,email,0.84
LBL-02686,"I was charged ₦50,000 twice — una don double charge me this month.","I was charged ₦50,000 twice — una don double charge me this month.",technical,mixed,chat,0.72
LBL-01490,"My invoice shows ₦50,000 but we agreed on ₦2,000.","My invoice shows ₦50,000 but we agreed on ₦2,000.",billing,en,social,0.96
LBL-00928,Two-factor authentication is not working on my account.,Two-factor authentication is not working on my account.,account,en,chat,0.92
LBL-01210,My discount code was not applied at checkout. I paid full price.,My discount code was not applied at checkout. I paid full price.,billing,en,email,0.78
LBL-03974,The pricing is too high compared to your competitors.,The pricing is too high compared to your competitors.,feedback,en,social,0.83
LBL-03546,My order ORD-469649 was supposed to arrive 11 days ago.,My order ORD-469649 was supposed to arrive 11 days ago.,delivery,en,social,0.87
LBL-04362,The new interface is really confusing. The old one was much better.,The new interface is really confusing. The old one was much better.,feedback,en,chat,0.75
LBL-01922,ÌṢÒRO ÌMỌ̀Ẹ̀RỌ WÀ NÍNÚ Ẹ̀RỌ AMÚNISÌN YÍN.,ÌṢÒRO ÌMỌ̀Ẹ̀RỌ WÀ NÍNÚ Ẹ̀RỌ AMÚNISÌN YÍN.,billing,yo,social,0.74
LBL-00352,My profile don disappear. All my settings don go.,My profile don disappear. All my settings don go.,account,pcm,chat,0.95
LBL-04899,The worst company I have ever dealt with. Absolutely disgusting.,The worst company I have ever dealt with. Absolutely disgusting.,abuse,en,email,0.93
LBL-03394,MY EXPRESS DELIVERY TOOK 4 DAYS INSTEAD OF NEXT-DAY.,MY EXPRESS DELIVERY TOOK 4 DAYS INSTEAD OF NEXT-DAY.,delivery,en,email,0.79
LBL-02722,This is unacceptable! 13 days and my issue has not been resolved.,This is unacceptable! 13 days and my issue has not been resolved.,technical,mixed,chat,0.76
LBL-04982,I have been waiting 9 days. This is completely unacceptable.,I have been waiting 9 days. This is completely unacceptable.,abuse,en,social,0.83
LBL-00719,I CANNOT ACCESS MY ACCOUNT. THE PASSWORD RESET EMAIL NEVER ARRIVES.,I CANNOT ACCESS MY ACCOUNT. THE PASSWORD RESET EMAIL NEVER ARRIVES.,account,en,chat,0.78
LBL-02703,The password reset link e no dey work. I've tried 9 times.,The password reset link e no dey work. I've tried 9 times.,technical,mixed,chat,0.91
LBL-02723,Website no dey open for Chrome. I don clear cache.,Website no dey open for Chrome. I don clear cache.,technical,pcm,social,0.98
LBL-04562,I love the new features but the performance has got worse.,I love the new features but the performance has got worse.,feedback,en,email,0.76
LBL-00309,I am unable to change my registered email address!!!,I am unable to change my registered email address!!!,account,en,chat,0.99
LBL-01676,"Una charge me ₦50,000 two times this month. Abeg refund one!!!","Una charge me ₦50,000 two times this month. Abeg refund one!!!",billing,pcm,chat,0.78
LBL-00834,Two-factor code no dey reach my phone. I no fit login.,Two-factor code no dey reach my phone. I no fit login.,account,pcm,email,0.91
LBL-00367,My account shows 'suspended' but I have done nothing wrong.,My account shows 'suspended' but I have done nothing wrong.,account,en,social,0.73
LBL-04507,The product is excellent but the mobile app needs improvement. ❌❌,The product is excellent but the mobile app needs improvement. ❌❌,feedback,en,email,0.96
LBL-02079,I did not authorise a charge of ₦500 on my account.,I did not authorise a charge of ₦500 on my account.,billing,en,email,0.73
LBL-04039,The live chat support was excellent today. Thank you!!!,The live chat support was excellent today. Thank you!!!,feedback,pcm,social,0.84
LBL-04847,My tracking shows delivered but nothing arrived at my address.,My tracking shows delivered but nothing arrived at my address.,abuse,mixed,email,0.99
LBL-04480,Mi ò lè wọlé sí àkọọ́lẹ̀ mi fún 1 ọjọ́.,Mi ò lè wọlé sí àkọọ́lẹ̀ mi fún 1 ọjọ́.,feedback,yo,email,0.86
LBL-01747,"My invoice shows ₦2,500 but we agreed on ₦400.","My invoice shows ₦2,500 but we agreed on ₦400.",billing,en,chat,0.98
LBL-00020,The app dey crash every time on my iPhone 14. Very frustrating.,The app dey crash every time on my iPhone 14. Very frustrating.,account,mixed,email,0.84
LBL-01323,Mi ò gbọ́ àwọn ìfitónilétí mọ́ lẹ́yìn ìmúdójúìwọ̀n.,Mi ò gbọ́ àwọn ìfitónilétí mọ́ lẹ́yìn ìmúdójúìwọ̀n.,billing,yo,chat,0.85
LBL-03568,The tracking page shows 'delivered' but nothing arrived.,The tracking page shows 'delivered' but nothing arrived.,delivery,pcm,email,0.95
LBL-02522,Dark mode setting no dey save. E reset every time I open app!!!,Dark mode setting no dey save. E reset every time I open app!!!,technical,pcm,email,0.9
LBL-00219,My account suspend without reason. Abeg e don do!!!,My account suspend without reason. Abeg e don do!!!,account,pcm,chat,0.96
LBL-01488,E charge me yearly rate but I wan pay monthly. E don do!!!,E charge me yearly rate but I wan pay monthly. E don do!!!,billing,pcm,email,0.87
LBL-00439,My account has been locked for 8 days and I cannot log in.,My account has been locked for 8 days and I cannot log in.,account,en,social,0.78
LBL-04175,THE ONBOARDING PROCESS WAS SMOOTH AND THE PRODUCT WORKS WELL.,THE ONBOARDING PROCESS WAS SMOOTH AND THE PRODUCT WORKS WELL.,feedback,pcm,email,0.8
LBL-02751,Error ERR-603 dey show every time. I no sabi wetin am mean!!!,Error ERR-603 dey show every time. I no sabi wetin am mean!!!,technical,pcm,social,0.74
LBL-03289,Ìṣòro ìmọ̀ẹ̀rọ wà nínú ẹ̀rọ amúnisìn yín.,Ìṣòro ìmọ̀ẹ̀rọ wà nínú ẹ̀rọ amúnisìn yín.,delivery,yo,chat,0.93
LBL-03434,My order is showing as stuck in transit for 5 days.,My order is showing as stuck in transit for 5 days.,delivery,en,social,0.83
LBL-02526,The website does not load on Firefox. I have cleared my cache. 😡😡,The website does not load on Firefox. I have cleared my cache. 😡😡,technical,en,email,0.89
LBL-04651,I go tell everybody about una nonsense service. Mark my words.,I go tell everybody about una nonsense service. Mark my words.,abuse,pcm,chat,0.78
