post_id,text,language,sentiment,city,platform,date
SNT-00764,I have submitted the required documents as requested.,en,neutral,Kano,instagram,2025-06-26
SNT-00765,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,twitter,2025-06-21
SNT-00766,The new update fixed all my issues. Great improvement.,en,positive,Kano,twitter,2025-06-26
SNT-00767,Very smooth experience. The app works perfectly now.,en,positive,Port Harcourt,instagram,2025-06-25
SNT-00768,Outstanding customer support. Will definitely recommend.,pcm,positive,Abuja,twitter,2025-06-27
SNT-00769,My ticket number is ORD-724954. Awaiting your response.,en,neutral,Kano,instagram,2025-06-13
SNT-00770,I am very disappointed with the level of service here.,en,negative,Kano,facebook,2025-06-27
SNT-00771,I was told to wait 8 days. It has now been 8 days.,en,neutral,Abuja,instagram,2025-06-13
SNT-00772,My ticket number is ORD-640259. Awaiting your response.,en,neutral,Lagos,facebook,2025-06-04
SNT-00773,I was told to wait 1 days. It has now been 1 days.,mixed,neutral,Lagos,twitter,2025-06-19
SNT-00774,Still not resolved after 10 days. This is unacceptable.,en,negative,Port Harcourt,instagram,2025-06-23
SNT-00775,I am very disappointed with the level of service here.,pcm,negative,Abuja,twitter,2025-06-27
SNT-00776,Finally sorted! The agent was very professional and helpful.,en,positive,Abuja,twitter,2025-06-10
SNT-00777,Requesting update on the refund process for order ORD-599167.,en,neutral,Kano,facebook,2025-06-14
SNT-00778,E no fix at all. Una be waste of time. Very bad experience.,pcm,negative,Lagos,instagram,2025-06-05
SNT-00779,Abeg e don work now. Una try well well. God bless.,en,positive,Lagos,twitter,2025-06-13
SNT-00780,I am very disappointed with the level of service here.,en,negative,Lagos,instagram,2025-06-19
SNT-00781,Una don receive my email? I need status update.,en,neutral,Ibadan,twitter,2025-06-13
SNT-00782,Can you confirm whether the issue has been escalated?,en,neutral,Lagos,facebook,2025-06-12
SNT-00783,I am very disappointed with the level of service here.,en,negative,Lagos,twitter,2025-06-19
SNT-00784,E no fix at all. Una be waste of time. Very bad experience.,en,negative,Kano,facebook,2025-06-18
SNT-00785,My refund arrived. Thank you for the quick turnaround.,en,positive,Lagos,instagram,2025-06-01
SNT-00786,Abeg I don tire. 1 days of nothing.,en,negative,Abuja,twitter,2025-06-10
SNT-00787,E no fix at all. Una be waste of time. Very bad experience.,en,negative,Lagos,facebook,2025-06-18
SNT-00788,Outstanding customer support. Will definitely recommend.,pcm,positive,Kano,instagram,2025-06-29
SNT-00789,Please let me know the status of my request.,en,neutral,Lagos,instagram,2025-06-08
SNT-00790,Outstanding customer support. Will definitely recommend.,en,positive,Abuja,facebook,2025-06-03
SNT-00791,Can you confirm whether the issue has been escalated?,en,neutral,Lagos,twitter,2025-06-07
SNT-00792,Abeg I don tire. 1 days of nothing.,en,negative,Abuja,instagram,2025-06-03
SNT-00793,E no fix at all. Una be waste of time. Very bad experience.,mixed,negative,Abuja,facebook,2025-06-04
SNT-00794,Una don receive my email? I need status update.,en,neutral,Ibadan,twitter,2025-06-22
SNT-00795,Very smooth experience. The app works perfectly now.,en,positive,Lagos,twitter,2025-06-29
SNT-00796,Terrible experience from start to finish. Will not return.,mixed,negative,Lagos,twitter,2025-06-07
SNT-00797,The issue was resolved very quickly. Excellent service.,en,positive,Lagos,twitter,2025-06-21
SNT-00798,I have submitted the required documents as requested.,en,neutral,Lagos,twitter,2025-06-08
SNT-00799,Abeg I don tire. 14 days of nothing.,pcm,negative,Lagos,twitter,2025-06-22
SNT-00800,Requesting update on the refund process for order ORD-522342.,en,neutral,Lagos,instagram,2025-06-17
SNT-00801,This service has gone downhill. 7 years customer and this?,pcm,negative,Lagos,facebook,2025-06-21
SNT-00802,I am impressed by how fast the team responded to my complaint.,en,positive,Lagos,instagram,2025-06-03
SNT-00803,I was told to wait 7 days. It has now been 7 days.,en,neutral,Lagos,twitter,2025-06-29
SNT-00804,E don fix. Una be the best! Thank you so much.,en,positive,Ibadan,facebook,2025-06-05
SNT-00805,Can you confirm whether the issue has been escalated?,pcm,neutral,Lagos,instagram,2025-06-17
SNT-00806,My refund arrived. Thank you for the quick turnaround.,en,positive,Kano,twitter,2025-06-19
SNT-00807,Abeg e don work now. Una try well well. God bless.,pcm,positive,Abuja,instagram,2025-06-01
SNT-00808,This service has gone downhill. 7 years customer and this?,mixed,negative,Ibadan,twitter,2025-06-23
SNT-00809,Abeg I don tire. 3 days of nothing.,en,negative,Lagos,twitter,2025-06-05
SNT-00810,Still waiting. No response. Very frustrated.,en,negative,Lagos,twitter,2025-06-04
SNT-00811,I was told to wait 2 days. It has now been 2 days.,mixed,neutral,Lagos,facebook,2025-06-16
SNT-00812,Outstanding customer support. Will definitely recommend.,en,positive,Kano,twitter,2025-06-25
SNT-00813,Very smooth experience. The app works perfectly now.,en,positive,Ibadan,twitter,2025-06-09
SNT-00814,I am very disappointed with the level of service here.,pcm,negative,Port Harcourt,twitter,2025-06-20
SNT-00815,This is the worst customer service I have ever experienced.,en,negative,Lagos,instagram,2025-06-21
SNT-00816,I have submitted the required documents as requested.,en,neutral,Ibadan,facebook,2025-06-27
SNT-00817,My refund arrived. Thank you for the quick turnaround.,pcm,positive,Lagos,facebook,2025-06-15
SNT-00818,Una don receive my email? I need status update.,en,neutral,Lagos,twitter,2025-06-25
SNT-00819,This service has gone downhill. 4 years customer and this?,en,negative,Lagos,facebook,2025-06-10
SNT-00820,My ticket number is ORD-368835. Awaiting your response.,en,neutral,Ibadan,twitter,2025-06-02
SNT-00821,The new update fixed all my issues. Great improvement.,en,positive,Lagos,facebook,2025-06-23
SNT-00822,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,instagram,2025-06-24
SNT-00823,This service has gone downhill. 5 years customer and this?,en,negative,Port Harcourt,twitter,2025-06-13
SNT-00824,E don fix. Una be the best! Thank you so much.,pcm,positive,Abuja,facebook,2025-06-25
SNT-00825,I am impressed by how fast the team responded to my complaint.,en,positive,Lagos,twitter,2025-06-08
SNT-00826,Please let me know the status of my request.,en,neutral,Lagos,facebook,2025-06-07
SNT-00827,Requesting update on the refund process for order ORD-264201.,pcm,neutral,Kano,instagram,2025-06-10
SNT-00828,I am very disappointed with the level of service here.,en,negative,Abuja,instagram,2025-06-17
SNT-00829,Una don receive my email? I need status update.,en,neutral,Abuja,facebook,2025-06-26
SNT-00830,E no fix at all. Una be waste of time. Very bad experience.,mixed,negative,Lagos,facebook,2025-06-15
SNT-00831,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Abuja,facebook,2025-06-04
SNT-00832,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Abuja,twitter,2025-06-06
SNT-00833,Can you confirm whether the issue has been escalated?,ha,neutral,Lagos,twitter,2025-06-14
SNT-00834,My ticket number is ORD-603571. Awaiting your response.,yo,neutral,Lagos,twitter,2025-06-06
SNT-00835,I am following up on my complaint from 5 days ago.,en,neutral,Ibadan,facebook,2025-06-24
SNT-00836,Still waiting. No response. Very frustrated.,en,negative,Lagos,facebook,2025-06-09
SNT-00837,This service has gone downhill. 8 years customer and this?,en,negative,Abuja,instagram,2025-06-24
SNT-00838,Una don receive my email? I need status update.,en,neutral,Lagos,twitter,2025-06-14
SNT-00839,Can you confirm whether the issue has been escalated?,en,neutral,Abuja,twitter,2025-06-18
SNT-00840,Finally sorted! The agent was very professional and helpful.,pcm,positive,Kano,twitter,2025-06-13
SNT-00841,My complaint has been ignored for 11 days.,mixed,negative,Port Harcourt,instagram,2025-06-15
SNT-00842,Finally sorted! The agent was very professional and helpful.,mixed,positive,Lagos,twitter,2025-06-19
SNT-00843,Please let me know the status of my request.,pcm,neutral,Abuja,twitter,2025-06-09
SNT-00844,Abeg I don tire. 1 days of nothing.,en,negative,Ibadan,twitter,2025-06-05
SNT-00845,My complaint has been ignored for 11 days.,en,negative,Ibadan,twitter,2025-06-20
SNT-00846,Still not resolved after 6 days. This is unacceptable.,en,negative,Ibadan,twitter,2025-06-17
SNT-00847,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Kano,facebook,2025-06-19
SNT-00848,Outstanding customer support. Will definitely recommend.,pcm,positive,Abuja,twitter,2025-06-29
SNT-00849,The issue was resolved very quickly. Excellent service.,en,positive,Lagos,instagram,2025-06-07
SNT-00850,Outstanding customer support. Will definitely recommend.,en,positive,Lagos,twitter,2025-06-09
SNT-00851,My complaint has been ignored for 12 days.,en,negative,Lagos,twitter,2025-06-19
SNT-00852,This is the worst customer service I have ever experienced.,en,negative,Port Harcourt,facebook,2025-06-10
SNT-00853,Very smooth experience. The app works perfectly now.,en,positive,Kano,twitter,2025-06-30
SNT-00854,The new update fixed all my issues. Great improvement.,pcm,positive,Abuja,twitter,2025-06-21
SNT-00855,Please let me know the status of my request.,en,neutral,Abuja,twitter,2025-06-23
SNT-00856,Please let me know the status of my request.,mixed,neutral,Lagos,instagram,2025-06-04
SNT-00857,I am following up on my complaint from 7 days ago.,pcm,neutral,Lagos,instagram,2025-06-13
SNT-00858,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,instagram,2025-06-13
SNT-00859,Requesting update on the refund process for order ORD-388405.,mixed,neutral,Lagos,twitter,2025-06-01
SNT-00860,This service has gone downhill. 5 years customer and this?,en,negative,Lagos,twitter,2025-06-12
SNT-00861,Abeg I don tire. 11 days of nothing.,en,negative,Lagos,instagram,2025-06-08
SNT-00862,Please let me know the status of my request.,pcm,neutral,Ibadan,facebook,2025-06-13
SNT-00863,This service has gone downhill. 8 years customer and this?,mixed,negative,Lagos,twitter,2025-06-26
SNT-00864,This service has gone downhill. 7 years customer and this?,yo,negative,Kano,instagram,2025-06-25
SNT-00865,I am following up on my complaint from 7 days ago.,en,neutral,Lagos,instagram,2025-06-29
SNT-00866,I am very disappointed with the level of service here.,mixed,negative,Lagos,twitter,2025-06-09
SNT-00867,Still waiting. No response. Very frustrated.,en,negative,Lagos,facebook,2025-06-03
SNT-00868,The issue was resolved very quickly. Excellent service.,mixed,positive,Abuja,instagram,2025-06-29
SNT-00869,Finally sorted! The agent was very professional and helpful.,en,positive,Port Harcourt,instagram,2025-06-29
SNT-00870,Una don receive my email? I need status update.,pcm,neutral,Lagos,facebook,2025-06-21
SNT-00871,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,twitter,2025-06-23
SNT-00872,The new update fixed all my issues. Great improvement.,yo,positive,Abuja,twitter,2025-06-16
SNT-00873,This service has gone downhill. 8 years customer and this?,pcm,negative,Lagos,instagram,2025-06-08
SNT-00874,This service has gone downhill. 3 years customer and this?,en,negative,Lagos,instagram,2025-06-08
SNT-00875,Abeg I don tire. 7 days of nothing.,pcm,negative,Lagos,instagram,2025-06-14
SNT-00876,Terrible experience from start to finish. Will not return.,en,negative,Lagos,twitter,2025-06-18
SNT-00877,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Lagos,instagram,2025-06-10
SNT-00878,The new update fixed all my issues. Great improvement.,en,positive,Port Harcourt,facebook,2025-06-28
SNT-00879,This service has gone downhill. 6 years customer and this?,pcm,negative,Lagos,twitter,2025-06-21
SNT-00880,My refund arrived. Thank you for the quick turnaround.,pcm,positive,Kano,instagram,2025-06-16
SNT-00881,My complaint has been ignored for 14 days.,en,negative,Abuja,twitter,2025-06-25
SNT-00882,E don fix. Una be the best! Thank you so much.,en,positive,Ibadan,facebook,2025-06-12
SNT-00883,Outstanding customer support. Will definitely recommend.,pcm,positive,Kano,twitter,2025-06-24
SNT-00884,E no fix at all. Una be waste of time. Very bad experience.,pcm,negative,Lagos,twitter,2025-06-11
SNT-00885,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,facebook,2025-06-07
SNT-00886,I am very disappointed with the level of service here.,en,negative,Ibadan,instagram,2025-06-23
SNT-00887,Requesting update on the refund process for order ORD-206807.,en,neutral,Lagos,facebook,2025-06-19
SNT-00888,Still not resolved after 12 days. This is unacceptable.,en,negative,Kano,twitter,2025-06-26
SNT-00889,Terrible experience from start to finish. Will not return.,pcm,negative,Abuja,facebook,2025-06-30
SNT-00890,Abeg e don work now. Una try well well. God bless.,en,positive,Lagos,twitter,2025-06-14
SNT-00891,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Port Harcourt,instagram,2025-06-01
SNT-00892,Abeg e don work now. Una try well well. God bless.,pcm,positive,Kano,twitter,2025-06-01
SNT-00893,Still not resolved after 8 days. This is unacceptable.,en,negative,Abuja,instagram,2025-06-21
SNT-00894,Please let me know the status of my request.,pcm,neutral,Abuja,twitter,2025-06-08
SNT-00895,I have submitted the required documents as requested.,pcm,neutral,Abuja,instagram,2025-06-09
SNT-00896,E no fix at all. Una be waste of time. Very bad experience.,pcm,negative,Ibadan,twitter,2025-06-27
SNT-00897,Abeg I don tire. 5 days of nothing.,pcm,negative,Abuja,facebook,2025-06-23
SNT-00898,I am very disappointed with the level of service here.,en,negative,Lagos,twitter,2025-06-11
SNT-00899,Please let me know the status of my request.,en,neutral,Port Harcourt,instagram,2025-06-23
SNT-00900,Very smooth experience. The app works perfectly now.,pcm,positive,Abuja,twitter,2025-06-10
SNT-00901,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,instagram,2025-06-05
SNT-00902,My refund arrived. Thank you for the quick turnaround.,en,positive,Abuja,instagram,2025-06-22
SNT-00903,Abeg e don work now. Una try well well. God bless.,en,positive,Lagos,instagram,2025-06-13
SNT-00904,Abeg I don tire. 3 days of nothing.,en,negative,Lagos,twitter,2025-06-09
SNT-00905,Please let me know the status of my request.,en,neutral,Lagos,instagram,2025-06-28
SNT-00906,Can you confirm whether the issue has been escalated?,en,neutral,Lagos,twitter,2025-06-28
SNT-00907,Una don receive my email? I need status update.,pcm,neutral,Port Harcourt,instagram,2025-06-29
SNT-00908,Abeg I don tire. 3 days of nothing.,en,negative,Abuja,instagram,2025-06-14
SNT-00909,I am very disappointed with the level of service here.,mixed,negative,Kano,facebook,2025-06-16
SNT-00910,Very smooth experience. The app works perfectly now.,en,positive,Lagos,twitter,2025-06-19
SNT-00911,This service has gone downhill. 4 years customer and this?,en,negative,Abuja,instagram,2025-06-24
SNT-00912,Terrible experience from start to finish. Will not return.,en,negative,Lagos,instagram,2025-06-12
SNT-00913,E no fix at all. Una be waste of time. Very bad experience.,mixed,negative,Lagos,facebook,2025-06-28
SNT-00914,Abeg e don work now. Una try well well. God bless.,en,positive,Kano,twitter,2025-06-24
SNT-00915,My refund arrived. Thank you for the quick turnaround.,mixed,positive,Abuja,facebook,2025-06-21
SNT-00916,Still not resolved after 4 days. This is unacceptable.,pcm,negative,Lagos,twitter,2025-06-05
SNT-00917,My refund arrived. Thank you for the quick turnaround.,mixed,positive,Abuja,twitter,2025-06-01
